,MinTemp,MaxTemp,WindGustSpeed,WindSpeed9am,WindSpeed3pm,RainTomorrow
1153,20.2,27.4,61.0,28.0,44.0,0
1154,18.9,25.2,39.0,9.0,11.0,1
1155,17.4,20.6,39.0,17.0,22.0,1
1156,17.6,21.2,22.0,9.0,6.0,1
1157,17.7,23.3,50.0,15.0,35.0,1
1158,15.8,23.4,41.0,24.0,20.0,0
1159,13.4,23.0,22.0,13.0,13.0,0
1160,16.7,24.5,30.0,17.0,19.0,0
1161,19.7,24.9,39.0,22.0,20.0,1
1162,17.1,24.9,35.0,7.0,26.0,0
1163,15.5,25.4,41.0,17.0,24.0,0
1164,15.5,25.2,46.0,17.0,24.0,1
1165,18.5,25.7,48.0,19.0,33.0,0
1166,17.5,25.9,52.0,28.0,31.0,0
1167,19.1,24.5,37.0,7.0,15.0,1
1168,18.7,25.0,31.0,15.0,22.0,0
1169,19.2,25.0,41.0,6.0,30.0,1
1170,19.4,23.4,22.0,11.0,11.0,1
1171,17.4,25.8,28.0,11.0,13.0,0
1172,17.6,26.1,26.0,13.0,13.0,1
1173,20.3,26.3,44.0,24.0,30.0,0
1174,21.8,29.1,63.0,28.0,44.0,0
1175,21.6,33.2,50.0,20.0,26.0,1
1176,21.7,25.3,26.0,6.0,13.0,1
1177,20.6,27.1,30.0,13.0,13.0,0
1178,19.4,26.4,50.0,15.0,19.0,1
1179,19.8,26.3,35.0,22.0,19.0,1
1180,18.5,26.9,28.0,7.0,17.0,0
1181,20.1,29.8,35.0,7.0,11.0,1
1182,19.4,25.5,65.0,17.0,20.0,0
1183,18.0,23.7,33.0,7.0,13.0,0
1184,17.2,22.9,48.0,7.0,30.0,1
1185,17.0,26.3,63.0,11.0,41.0,0
1186,9.6,25.0,37.0,13.0,28.0,0
1187,16.2,27.0,33.0,11.0,17.0,1
1188,18.0,23.2,24.0,15.0,9.0,1
1189,19.9,24.7,46.0,28.0,31.0,1
1190,19.5,24.4,31.0,20.0,13.0,1
1191,19.9,28.3,39.0,13.0,20.0,1
1192,21.5,25.3,41.0,9.0,24.0,1
1193,18.5,22.5,50.0,20.0,11.0,1
1194,17.7,25.5,24.0,15.0,15.0,0
1195,15.9,26.6,24.0,6.0,17.0,0
1196,18.6,27.1,22.0,7.0,15.0,0
1197,17.8,27.1,52.0,6.0,31.0,0
1198,23.5,30.9,57.0,20.0,41.0,0
1199,22.2,27.6,46.0,15.0,20.0,0
1200,22.7,27.3,50.0,30.0,31.0,0
1201,19.2,25.8,48.0,9.0,20.0,1
1202,18.4,26.6,56.0,7.0,17.0,1
1203,20.0,26.8,33.0,20.0,28.0,1
1204,21.8,25.2,54.0,26.0,33.0,1
1205,22.6,26.3,44.0,26.0,24.0,1
1206,22.2,26.2,48.0,19.0,22.0,1
1207,21.1,27.1,31.0,11.0,19.0,1
1208,20.9,27.0,35.0,11.0,26.0,0
1209,19.5,27.1,35.0,9.0,22.0,0
1210,17.2,27.0,26.0,13.0,17.0,0
1211,17.4,27.3,31.0,9.0,17.0,0
1212,21.4,26.8,35.0,20.0,13.0,0
1213,21.0,28.5,59.0,9.0,17.0,1
1214,19.8,26.0,41.0,28.0,15.0,0
1215,18.9,27.0,30.0,19.0,17.0,0
1216,16.4,27.6,35.0,11.0,20.0,1
1217,16.7,26.3,28.0,20.0,17.0,0
1218,16.6,28.7,54.0,15.0,37.0,0
1219,19.9,29.1,57.0,11.0,39.0,0
1220,22.9,28.1,56.0,24.0,39.0,0
1221,22.6,30.2,57.0,24.0,43.0,0
1222,22.3,26.7,50.0,17.0,39.0,1
1223,19.1,26.6,35.0,24.0,20.0,1
1224,17.8,27.2,35.0,11.0,17.0,0
1225,19.3,30.0,56.0,15.0,39.0,0
1226,23.4,32.2,61.0,26.0,39.0,0
1227,23.9,32.3,61.0,13.0,37.0,0
1228,25.2,32.6,50.0,28.0,35.0,0
1229,22.6,30.4,44.0,9.0,26.0,0
1230,24.0,32.5,59.0,24.0,43.0,0
1231,24.3,33.7,67.0,24.0,43.0,1
1232,18.4,23.3,54.0,30.0,22.0,0
1233,18.1,22.5,35.0,17.0,15.0,0
1234,18.5,24.8,44.0,22.0,28.0,1
1235,20.3,29.8,43.0,9.0,33.0,0
1236,23.0,27.9,33.0,9.0,13.0,1
1237,20.6,23.2,44.0,24.0,19.0,1
1238,19.2,26.4,33.0,19.0,24.0,1
1239,18.8,27.2,35.0,11.0,9.0,0
1240,20.5,28.0,37.0,7.0,26.0,0
1241,20.3,28.6,31.0,7.0,20.0,0
1242,20.3,29.9,48.0,13.0,35.0,0
1243,22.0,32.5,35.0,7.0,22.0,1
1244,23.4,26.2,56.0,15.0,28.0,1
1245,18.7,23.7,59.0,24.0,41.0,1
1246,16.4,24.3,57.0,24.0,30.0,0
1247,17.9,25.9,37.0,19.0,22.0,0
1248,16.2,27.2,28.0,2.0,19.0,0
1249,19.9,29.5,37.0,19.0,28.0,0
1250,19.8,31.7,50.0,11.0,33.0,0
1251,22.1,29.9,41.0,9.0,22.0,1
1252,21.2,32.4,98.0,24.0,30.0,1
1253,20.1,27.3,39.0,20.0,20.0,1
1254,20.4,25.8,28.0,7.0,6.0,1
1255,20.3,26.0,30.0,6.0,11.0,1
1256,20.4,22.3,70.0,22.0,31.0,1
1257,17.3,24.3,48.0,20.0,26.0,1
1258,16.4,24.8,31.0,13.0,19.0,1
1259,17.9,25.2,33.0,11.0,24.0,0
1260,18.6,26.6,37.0,13.0,24.0,0
1261,18.3,28.8,44.0,11.0,31.0,0
1262,19.1,28.6,50.0,22.0,35.0,0
1263,19.7,27.6,41.0,13.0,24.0,0
1264,18.9,27.5,33.0,4.0,17.0,0
1265,20.0,27.3,46.0,13.0,33.0,0
1266,19.7,27.9,22.0,11.0,13.0,0
1267,19.1,26.4,24.0,4.0,17.0,0
1268,20.2,23.4,24.0,15.0,9.0,1
1269,19.0,25.5,26.0,9.0,11.0,1
1270,20.4,26.4,26.0,13.0,15.0,0
1271,18.5,29.5,20.0,7.0,13.0,0
1272,16.8,26.5,54.0,28.0,33.0,0
1273,18.5,24.7,48.0,28.0,30.0,1
1274,17.3,25.1,33.0,15.0,22.0,1
1275,18.0,26.3,28.0,6.0,20.0,0
1276,15.4,23.4,48.0,28.0,15.0,0
1277,12.8,22.6,30.0,15.0,17.0,0
1278,12.3,22.2,19.0,4.0,9.0,1
1279,14.7,23.5,48.0,11.0,26.0,0
1280,16.0,22.3,56.0,30.0,39.0,0
1281,14.6,22.0,50.0,35.0,24.0,0
1282,8.9,21.7,35.0,15.0,15.0,0
1283,11.2,22.6,35.0,15.0,7.0,0
1284,12.2,21.2,31.0,7.0,24.0,1
1285,12.1,19.8,59.0,26.0,26.0,0
1286,5.2,19.3,20.0,11.0,9.0,0
1287,5.9,19.6,30.0,11.0,20.0,0
1288,5.1,21.6,24.0,11.0,7.0,0
1289,6.4,19.5,33.0,20.0,9.0,0
1290,9.2,19.9,39.0,20.0,22.0,0
1291,6.5,20.2,20.0,7.0,9.0,0
1292,6.2,21.0,31.0,13.0,20.0,0
1293,11.8,21.6,39.0,20.0,24.0,1
1294,13.7,21.7,26.0,17.0,11.0,0
1295,10.4,21.1,26.0,6.0,11.0,1
1296,11.3,22.2,24.0,6.0,17.0,0
1297,11.2,20.6,35.0,4.0,15.0,0
1298,16.1,18.8,43.0,13.0,19.0,1
1299,10.5,21.8,39.0,7.0,17.0,0
1300,8.8,17.8,61.0,19.0,43.0,1
1301,12.2,19.7,56.0,30.0,28.0,0
1302,8.9,20.6,31.0,11.0,19.0,0
1303,12.6,19.5,31.0,20.0,13.0,0
1304,8.5,19.4,46.0,13.0,13.0,1
1305,11.2,14.2,48.0,15.0,15.0,1
1306,5.8,19.4,43.0,6.0,19.0,1
1307,13.6,20.1,76.0,35.0,41.0,1
1308,15.0,19.1,57.0,26.0,39.0,1
1309,10.5,20.9,41.0,15.0,15.0,0
1310,7.5,21.5,19.0,6.0,11.0,0
1311,8.9,20.1,19.0,7.0,11.0,0
1312,9.7,20.1,35.0,9.0,19.0,0
1313,5.3,19.1,41.0,9.0,20.0,0
1314,7.2,16.6,41.0,24.0,17.0,1
1315,12.6,15.6,57.0,22.0,20.0,1
1316,11.8,19.3,48.0,11.0,15.0,1
1317,6.2,19.2,37.0,13.0,9.0,0
1318,4.3,18.1,26.0,4.0,11.0,0
1319,5.3,21.0,35.0,13.0,20.0,0
1320,8.0,17.9,37.0,26.0,17.0,0
1321,2.7,19.3,19.0,7.0,9.0,0
1322,5.6,18.7,22.0,13.0,13.0,0
1323,8.5,17.1,39.0,11.0,19.0,1
1324,12.8,18.4,46.0,17.0,22.0,1
1325,12.4,17.5,50.0,24.0,26.0,1
1326,12.6,18.6,37.0,20.0,19.0,1
1327,10.3,21.1,30.0,9.0,19.0,0
1328,8.6,23.3,31.0,15.0,15.0,0
1329,11.2,20.6,41.0,9.0,17.0,0
1330,3.3,17.0,33.0,9.0,11.0,0
1331,7.2,20.0,37.0,9.0,24.0,0
1332,0.6,18.7,28.0,7.0,17.0,0
1333,0.8,17.5,20.0,9.0,13.0,0
1334,2.5,20.7,28.0,2.0,13.0,0
1335,1.7,17.9,17.0,7.0,7.0,0
1336,3.5,16.6,15.0,4.0,9.0,1
1337,9.3,16.1,31.0,17.0,17.0,0
1338,10.1,16.4,46.0,20.0,11.0,1
1339,10.9,14.8,31.0,15.0,19.0,1
1340,9.7,18.2,28.0,17.0,11.0,0
1341,9.2,19.2,19.0,6.0,7.0,0
1342,5.9,17.9,39.0,9.0,11.0,0
1343,6.2,20.8,59.0,20.0,30.0,0
1344,14.3,20.5,57.0,30.0,28.0,0
1345,13.0,18.4,56.0,37.0,31.0,0
1346,9.9,17.7,37.0,20.0,15.0,0
1347,4.9,19.7,22.0,2.0,11.0,0
1348,10.0,20.9,30.0,19.0,15.0,0
1349,4.9,18.1,33.0,13.0,17.0,0
1350,6.7,18.6,37.0,22.0,17.0,0
1351,5.1,19.1,24.0,7.0,17.0,0
1352,6.0,19.4,26.0,7.0,13.0,0
1353,7.9,20.6,28.0,11.0,17.0,0
1354,5.6,19.7,37.0,6.0,11.0,0
1355,6.6,20.8,33.0,6.0,24.0,0
1356,8.5,21.3,37.0,9.0,28.0,0
1357,8.6,21.7,41.0,11.0,28.0,0
1358,10.6,22.1,43.0,17.0,26.0,0
1359,10.8,23.3,33.0,19.0,22.0,0
1360,12.7,22.5,44.0,17.0,13.0,1
1361,10.8,20.0,35.0,11.0,13.0,0
1362,6.2,17.7,33.0,13.0,9.0,1
1363,3.2,17.4,30.0,7.0,15.0,1
1364,7.2,20.2,56.0,22.0,41.0,0
1365,9.6,20.0,57.0,13.0,20.0,1
1366,6.3,19.1,37.0,17.0,20.0,0
1367,9.4,19.4,28.0,9.0,20.0,1
1368,11.1,17.4,54.0,9.0,26.0,0
1369,14.6,19.0,52.0,24.0,22.0,0
1370,4.2,18.2,28.0,7.0,9.0,0
1371,7.5,19.6,56.0,30.0,22.0,1
1372,12.0,19.5,54.0,20.0,26.0,1
1373,11.8,19.3,54.0,26.0,35.0,1
1374,12.6,17.9,43.0,17.0,28.0,1
1375,13.1,20.2,39.0,19.0,28.0,0
1376,11.9,20.3,26.0,13.0,19.0,0
1377,9.2,21.7,17.0,4.0,11.0,0
1378,12.0,17.4,30.0,13.0,20.0,1
1379,12.2,20.9,35.0,17.0,15.0,0
1380,11.1,22.7,43.0,6.0,9.0,1
1381,11.7,20.7,56.0,7.0,11.0,1
1382,12.5,19.9,48.0,35.0,31.0,0
1383,11.9,19.4,35.0,20.0,15.0,0
1384,10.3,20.7,30.0,9.0,19.0,0
1385,10.2,20.8,39.0,6.0,28.0,0
1386,11.2,22.5,44.0,24.0,31.0,0
1387,11.6,24.9,35.0,17.0,26.0,0
1388,10.9,21.7,35.0,17.0,11.0,0
1389,15.4,18.2,43.0,20.0,9.0,1
1390,8.6,19.0,57.0,24.0,33.0,0
1391,6.0,19.4,26.0,9.0,15.0,0
1392,7.2,19.0,59.0,31.0,20.0,0
1393,6.6,20.6,39.0,6.0,30.0,0
1394,6.1,22.2,30.0,9.0,17.0,0
1395,11.7,28.6,28.0,13.0,15.0,0
1396,10.2,32.2,33.0,19.0,20.0,0
1397,15.4,23.6,44.0,19.0,15.0,0
1398,13.0,29.4,63.0,26.0,30.0,0
1399,10.7,21.2,43.0,26.0,15.0,0
1400,9.3,23.1,46.0,15.0,28.0,0
1401,12.1,27.8,39.0,24.0,26.0,0
1402,12.9,22.4,37.0,22.0,7.0,1
1403,16.0,19.2,72.0,15.0,20.0,1
1404,12.9,20.8,63.0,35.0,35.0,1
1405,10.3,20.6,30.0,20.0,15.0,0
1406,10.3,22.3,50.0,22.0,26.0,1
1407,15.9,21.0,52.0,22.0,19.0,0
1408,8.2,21.6,41.0,13.0,24.0,0
1409,8.0,20.8,50.0,7.0,17.0,1
1410,10.8,18.4,52.0,28.0,17.0,1
1411,11.4,18.9,52.0,28.0,37.0,0
1412,11.7,21.2,54.0,26.0,33.0,0
1413,9.6,19.9,28.0,19.0,15.0,0
1414,12.7,20.4,31.0,9.0,19.0,0
1415,13.3,21.1,24.0,13.0,13.0,1
1416,13.9,22.4,31.0,4.0,9.0,1
1417,11.5,22.9,33.0,6.0,20.0,0
1418,12.0,22.1,30.0,7.0,20.0,0
1419,9.9,23.7,28.0,9.0,17.0,0
1420,11.6,23.0,37.0,13.0,26.0,1
1421,16.5,19.4,37.0,20.0,15.0,1
1422,15.7,21.1,30.0,11.0,13.0,1
1423,16.9,21.4,30.0,9.0,19.0,0
1424,12.5,25.2,30.0,6.0,13.0,1
1425,15.9,21.9,44.0,17.0,31.0,0
1426,14.6,20.6,41.0,20.0,24.0,0
1427,13.1,21.4,31.0,20.0,15.0,0
1428,10.6,22.4,30.0,6.0,22.0,0
1429,13.2,23.3,44.0,13.0,31.0,0
1430,13.4,24.0,46.0,20.0,31.0,0
1431,13.9,23.9,48.0,22.0,35.0,0
1432,13.9,25.7,57.0,24.0,43.0,0
1433,16.2,29.4,50.0,19.0,33.0,1
1434,17.2,19.4,50.0,24.0,28.0,1
1435,14.6,20.5,37.0,24.0,15.0,1
1436,15.7,23.7,26.0,9.0,19.0,0
1437,15.3,26.1,50.0,17.0,35.0,0
1438,17.7,26.5,39.0,15.0,26.0,1
1439,17.5,22.7,56.0,35.0,35.0,0
1440,15.3,22.4,33.0,24.0,17.0,0
1441,14.8,24.6,41.0,9.0,30.0,0
1442,17.2,23.4,37.0,13.0,17.0,1
1443,16.5,22.7,24.0,15.0,9.0,0
1444,15.0,24.3,50.0,11.0,33.0,0
1445,15.7,27.2,56.0,11.0,39.0,0
1446,19.5,27.5,44.0,6.0,31.0,0
1447,17.7,27.1,56.0,17.0,35.0,0
1448,18.9,28.8,46.0,17.0,28.0,0
1449,18.3,31.5,33.0,17.0,28.0,0
1450,18.7,23.7,41.0,28.0,24.0,0
1451,18.4,24.7,43.0,4.0,26.0,0
1452,20.0,24.7,46.0,9.0,6.0,1
1453,18.1,27.3,50.0,19.0,37.0,0
1454,17.6,25.1,35.0,19.0,26.0,0
1455,18.2,29.0,54.0,13.0,35.0,0
1456,20.6,24.9,28.0,15.0,15.0,0
1457,18.8,27.9,37.0,9.0,28.0,0
1458,19.1,28.2,57.0,19.0,39.0,0
1459,21.0,30.0,57.0,35.0,39.0,0
1460,21.2,26.9,37.0,24.0,17.0,0
1461,18.9,23.6,48.0,7.0,19.0,1
1462,17.1,22.0,41.0,22.0,26.0,1
1463,18.0,24.4,44.0,19.0,24.0,1
1464,20.9,27.5,48.0,26.0,26.0,0
1465,17.9,33.6,37.0,20.0,20.0,0
1466,19.6,25.9,39.0,20.0,13.0,0
1467,21.5,27.2,43.0,15.0,30.0,0
1468,21.2,27.6,56.0,15.0,39.0,0
1469,19.6,20.1,61.0,33.0,33.0,1
1470,15.6,23.2,52.0,35.0,31.0,0
1471,14.9,22.3,39.0,19.0,15.0,0
1472,13.3,25.2,41.0,13.0,31.0,1
1473,14.9,19.6,50.0,28.0,28.0,0
1474,15.2,20.2,39.0,22.0,17.0,0
1475,13.1,22.8,37.0,19.0,13.0,1
1476,16.6,24.4,35.0,19.0,20.0,0
1477,16.6,24.0,28.0,15.0,19.0,0
1478,16.6,25.3,54.0,9.0,19.0,1
1479,14.9,24.0,35.0,15.0,24.0,0
1480,17.5,23.6,35.0,20.0,24.0,1
1481,15.6,22.4,33.0,19.0,20.0,0
1482,16.0,24.2,35.0,17.0,26.0,0
1483,16.1,23.7,37.0,20.0,24.0,0
1484,13.4,23.8,31.0,13.0,19.0,0
1485,16.6,27.2,54.0,17.0,43.0,0
1486,19.6,27.5,46.0,7.0,22.0,0
1487,19.7,25.9,37.0,22.0,19.0,1
1488,19.3,24.8,26.0,11.0,13.0,0
1489,17.9,26.4,30.0,9.0,22.0,1
1490,19.0,26.0,31.0,15.0,20.0,1
1491,17.7,26.1,28.0,17.0,19.0,0
1492,16.4,25.9,26.0,11.0,19.0,0
1493,19.6,27.7,72.0,20.0,41.0,0
1494,17.6,25.8,56.0,28.0,35.0,0
1495,18.1,25.5,57.0,30.0,35.0,0
1496,17.8,25.9,44.0,30.0,28.0,1
1497,17.1,24.4,37.0,17.0,20.0,1
1498,16.9,25.4,26.0,15.0,17.0,0
1499,15.7,25.8,31.0,9.0,20.0,0
1500,17.0,26.3,44.0,13.0,31.0,0
1501,19.6,28.6,56.0,24.0,39.0,0
1502,21.3,26.5,31.0,9.0,17.0,0
1503,18.4,27.6,56.0,7.0,30.0,0
1504,18.3,26.1,28.0,15.0,15.0,0
1505,21.4,29.2,61.0,19.0,43.0,1
1506,23.5,30.8,41.0,7.0,13.0,1
1507,21.1,27.7,30.0,7.0,22.0,0
1508,19.5,31.8,48.0,11.0,17.0,0
1509,17.0,24.6,63.0,30.0,30.0,0
1510,15.7,25.2,31.0,15.0,20.0,0
1511,17.8,26.7,41.0,22.0,26.0,0
1512,18.0,25.2,39.0,13.0,11.0,1
1513,18.5,25.8,48.0,24.0,28.0,1
1514,19.3,25.0,50.0,28.0,28.0,1
1515,20.0,26.6,33.0,20.0,22.0,0
1516,21.0,27.7,37.0,20.0,26.0,0
1517,20.4,27.5,41.0,26.0,20.0,0
1518,19.9,27.2,33.0,20.0,17.0,0
1519,19.7,26.4,50.0,28.0,31.0,1
1520,20.0,24.4,52.0,35.0,30.0,1
1521,20.6,25.8,43.0,7.0,20.0,1
1522,21.3,23.5,57.0,26.0,30.0,1
1523,21.1,25.3,37.0,22.0,13.0,1
1524,20.4,25.0,28.0,17.0,13.0,1
1525,19.9,26.1,43.0,4.0,19.0,1
1526,21.4,26.8,54.0,22.0,26.0,0
1527,23.2,30.8,48.0,24.0,26.0,1
1528,19.6,26.7,35.0,9.0,22.0,0
1529,18.7,25.2,20.0,9.0,11.0,0
1530,17.3,26.9,20.0,7.0,13.0,0
1531,17.6,26.8,24.0,13.0,15.0,0
1532,18.6,28.0,26.0,7.0,13.0,1
1533,22.6,27.5,41.0,11.0,19.0,1
1534,20.0,27.1,41.0,20.0,24.0,1
1535,20.1,26.6,35.0,22.0,22.0,0
1536,18.0,26.0,30.0,4.0,20.0,1
1537,19.7,28.2,61.0,15.0,33.0,1
1538,18.1,26.7,98.0,15.0,19.0,1
1539,18.7,26.6,56.0,11.0,9.0,0
1540,17.8,25.8,35.0,24.0,24.0,0
1541,19.2,26.4,30.0,19.0,19.0,0
1542,17.2,25.8,26.0,15.0,15.0,0
1543,17.2,26.3,30.0,7.0,19.0,0
1544,16.7,27.4,30.0,6.0,17.0,0
1545,17.2,27.2,22.0,7.0,15.0,0
1546,20.6,28.9,50.0,9.0,26.0,1
1547,21.0,27.6,50.0,15.0,30.0,0
1548,19.8,25.9,30.0,13.0,11.0,0
1549,19.4,25.9,26.0,15.0,13.0,0
1550,17.6,26.5,30.0,15.0,22.0,0
1551,19.3,27.4,26.0,13.0,17.0,0
1552,19.6,27.4,35.0,11.0,17.0,0
1553,18.9,27.4,43.0,17.0,31.0,0
1554,21.4,30.2,56.0,19.0,37.0,0
1555,20.3,30.9,33.0,4.0,15.0,0
1556,19.9,25.5,48.0,26.0,33.0,1
1557,19.0,22.8,39.0,13.0,9.0,1
1558,19.3,26.5,35.0,9.0,17.0,0
1559,22.4,30.5,50.0,17.0,31.0,1
1560,18.7,23.3,54.0,26.0,26.0,1
1561,17.9,24.3,54.0,28.0,31.0,0
1562,13.4,26.8,50.0,7.0,33.0,0
1563,14.3,27.2,28.0,11.0,17.0,0
1564,14.6,27.0,30.0,13.0,20.0,1
1565,19.6,25.3,28.0,11.0,15.0,0
1566,17.7,22.2,22.0,13.0,9.0,1
1567,18.0,25.4,26.0,7.0,9.0,1
1568,19.3,26.9,33.0,13.0,22.0,0
1569,19.8,27.3,44.0,11.0,17.0,0
1570,20.2,25.3,63.0,35.0,39.0,1
1571,17.3,25.0,57.0,30.0,35.0,1
1572,20.5,26.2,43.0,20.0,20.0,1
1573,19.5,23.3,30.0,9.0,9.0,1
1574,19.5,25.2,26.0,13.0,11.0,0
1575,19.4,28.4,30.0,6.0,17.0,0
1576,16.0,23.3,35.0,19.0,20.0,0
1577,17.4,24.9,28.0,15.0,13.0,1
1578,17.4,24.0,19.0,11.0,9.0,0
1579,14.9,24.9,37.0,6.0,13.0,1
1580,17.0,24.7,35.0,6.0,20.0,0
1581,14.3,24.7,20.0,9.0,15.0,0
1582,16.0,25.0,33.0,11.0,17.0,1
1583,16.1,25.0,33.0,17.0,24.0,0
1584,16.6,25.7,39.0,20.0,26.0,0
1585,18.2,26.1,56.0,19.0,19.0,0
1586,14.9,26.5,35.0,20.0,24.0,0
1587,15.3,25.4,24.0,13.0,13.0,0
1588,15.4,25.6,28.0,17.0,17.0,0
1589,16.2,24.9,26.0,17.0,15.0,0
1590,14.5,26.6,28.0,6.0,17.0,0
1591,18.2,26.3,43.0,7.0,30.0,0
1592,18.3,27.0,48.0,17.0,22.0,1
1593,14.6,21.0,54.0,37.0,35.0,0
1594,14.8,22.2,52.0,37.0,35.0,1
1595,14.5,22.7,54.0,20.0,19.0,0
1596,15.1,23.3,33.0,22.0,20.0,1
1597,17.9,23.5,35.0,13.0,17.0,1
1598,17.2,23.8,24.0,13.0,7.0,0
1599,17.7,24.8,31.0,19.0,9.0,1
1600,17.5,19.8,35.0,13.0,13.0,1
1601,16.6,22.7,30.0,13.0,11.0,1
1602,17.7,24.4,37.0,24.0,15.0,1
1603,17.9,25.9,37.0,15.0,26.0,1
1604,15.0,25.4,26.0,4.0,15.0,0
1605,17.1,28.4,43.0,6.0,26.0,1
1606,15.8,19.7,28.0,9.0,15.0,1
1607,15.7,23.3,56.0,28.0,30.0,1
1608,15.3,21.3,43.0,17.0,30.0,1
1609,13.7,21.8,28.0,13.0,6.0,1
1610,12.9,22.6,30.0,13.0,15.0,0
1611,15.3,24.5,28.0,11.0,7.0,1
1612,13.9,21.8,37.0,17.0,20.0,0
1613,14.8,22.2,37.0,26.0,17.0,0
1614,9.2,22.2,28.0,7.0,11.0,0
1615,8.7,21.2,19.0,2.0,11.0,0
1616,10.1,21.4,30.0,15.0,9.0,0
1617,9.1,23.0,17.0,6.0,7.0,0
1618,11.6,24.9,24.0,11.0,17.0,0
1619,11.0,25.7,54.0,7.0,9.0,1
1620,8.3,21.3,33.0,13.0,13.0,0
1621,7.9,18.7,37.0,19.0,22.0,0
1622,6.8,20.3,31.0,19.0,20.0,0
1623,6.9,21.1,37.0,17.0,19.0,1
1624,9.0,20.8,28.0,13.0,13.0,0
1625,8.1,21.1,19.0,7.0,11.0,0
1626,8.3,21.7,19.0,2.0,13.0,0
1627,8.6,21.2,28.0,4.0,17.0,0
1628,9.0,21.3,22.0,11.0,13.0,0
1629,11.7,23.1,26.0,9.0,13.0,0
1630,13.5,23.9,48.0,13.0,24.0,0
1631,18.2,19.6,41.0,28.0,17.0,0
1632,5.9,19.2,30.0,6.0,20.0,0
1633,5.7,18.7,33.0,15.0,19.0,0
1634,11.1,20.0,52.0,30.0,37.0,0
1635,13.6,20.2,44.0,26.0,20.0,1
1636,13.6,17.0,39.0,24.0,20.0,1
1637,10.5,20.3,28.0,17.0,13.0,0
1638,11.6,19.6,17.0,4.0,11.0,1
1639,14.8,20.1,17.0,7.0,7.0,1
1640,12.1,21.4,26.0,4.0,6.0,0
1641,7.2,16.7,43.0,11.0,9.0,0
1642,5.9,18.2,67.0,39.0,39.0,0
1643,12.6,18.8,48.0,31.0,28.0,0
1644,8.2,18.1,33.0,20.0,20.0,0
1645,6.9,18.0,33.0,13.0,13.0,0
1646,8.9,15.8,41.0,17.0,22.0,1
1647,12.0,14.8,52.0,26.0,26.0,1
1648,13.0,18.4,54.0,30.0,20.0,1
1649,13.6,18.3,48.0,22.0,19.0,1
1650,13.2,19.9,37.0,22.0,19.0,0
1651,7.9,22.2,30.0,2.0,20.0,0
1652,9.0,20.8,37.0,9.0,11.0,0
1653,5.1,19.1,33.0,6.0,13.0,0
1654,6.3,18.1,46.0,4.0,11.0,0
1655,4.8,18.7,26.0,6.0,15.0,0
1656,2.4,19.5,30.0,6.0,17.0,0
1657,4.8,18.5,46.0,20.0,20.0,1
1658,3.5,18.3,37.0,11.0,13.0,0
1659,3.0,17.0,33.0,17.0,15.0,0
1660,2.9,17.5,41.0,13.0,20.0,0
1661,8.1,17.9,31.0,15.0,13.0,0
1662,8.0,18.4,22.0,7.0,7.0,1
1663,11.9,18.9,39.0,11.0,17.0,0
1664,13.9,22.7,44.0,19.0,22.0,1
1665,4.2,16.8,30.0,11.0,19.0,0
1666,9.5,18.3,20.0,11.0,7.0,1
1667,11.2,18.7,61.0,33.0,41.0,0
1668,12.3,17.2,69.0,31.0,39.0,1
1669,12.1,18.0,56.0,30.0,26.0,1
1670,11.2,18.9,48.0,28.0,24.0,0
1671,9.5,18.9,26.0,13.0,11.0,0
1672,5.7,17.8,41.0,19.0,22.0,0
1673,9.2,17.7,44.0,22.0,22.0,0
1674,4.0,17.0,31.0,13.0,17.0,0
1675,3.8,21.2,31.0,7.0,22.0,0
1676,4.0,22.9,33.0,13.0,11.0,0
1677,2.2,17.1,26.0,6.0,11.0,0
1678,3.1,20.3,28.0,6.0,15.0,0
1679,11.9,18.5,46.0,17.0,19.0,0
1680,5.5,19.8,24.0,6.0,13.0,0
1681,4.0,22.4,33.0,9.0,24.0,0
1682,3.9,18.7,26.0,9.0,15.0,0
1683,7.6,18.6,37.0,20.0,13.0,0
1684,8.0,19.7,26.0,4.0,17.0,0
1685,8.5,23.1,54.0,22.0,35.0,0
1686,5.1,19.1,37.0,26.0,15.0,0
1687,8.0,20.0,22.0,7.0,15.0,0
1688,5.4,23.7,39.0,11.0,28.0,0
1689,10.3,24.7,54.0,11.0,39.0,0
1690,8.2,21.4,39.0,11.0,24.0,0
1691,9.7,24.5,30.0,9.0,13.0,0
1692,9.9,23.3,46.0,15.0,30.0,0
1693,8.2,21.2,33.0,13.0,24.0,0
1694,11.4,24.1,50.0,15.0,30.0,1
1695,13.1,22.1,44.0,17.0,31.0,1
1696,11.2,25.2,31.0,9.0,15.0,0
1697,13.0,20.7,30.0,19.0,17.0,0
1698,15.4,22.1,30.0,11.0,17.0,0
1699,15.5,19.5,33.0,24.0,15.0,0
1700,11.1,20.6,28.0,17.0,15.0,0
1701,13.0,21.5,46.0,33.0,31.0,0
1702,8.6,22.0,37.0,13.0,26.0,0
1703,14.1,20.3,30.0,20.0,15.0,0
1704,10.9,24.5,43.0,19.0,30.0,0
1705,10.9,25.3,59.0,26.0,43.0,1
1706,8.9,21.0,37.0,13.0,20.0,1
1707,7.8,21.8,33.0,7.0,24.0,0
1708,11.4,25.8,56.0,17.0,41.0,0
1709,14.9,32.9,54.0,20.0,26.0,0
1710,17.1,24.2,76.0,26.0,28.0,0
